-0.041663,0.14196,5.7273e-06
-0.011949,0.038674,8.7178e-06
-0.00044274,0.082861,0.054982
-3.2312e-06,0.028709,7.6512e-06
-0.041486,0.012041,-1.7565e-06
-0.041483,0.012042,-2.8467e-06
-3.8334e-06,0.02871,1.1737e-05
8.9133e-05,0.083806,-0.055896
-0.01195,0.038688,-1.9436e-06
-0.041647,0.14195,3.2405e-05
3.1296e-05,0.083752,-0.05583
-0.00044918,0.082853,0.054973
-0.040741,0.13896,8.4423e-06
-0.038896,0.13592,1.7714e-05
-0.037037,0.13286,-4.7355e-05
-0.035173,0.12978,-1.7208e-05
-0.033298,0.12663,-1.6916e-05
-0.03141,0.12349,-2.3655e-05
-0.029535,0.12032,-3.7781e-05
-0.027671,0.11714,-4.2236e-05
-0.025829,0.11395,-4.6607e-05
-0.024017,0.11074,-5.1233e-05
-0.022243,0.10755,-5.5434e-05
-0.020513,0.10436,-5.9082e-05
-0.018839,0.1012,-6.3068e-05
-0.017227,0.098073,-6.7218e-05
-0.015685,0.094996,-7.1045e-05
-0.014222,0.091975,-7.3832e-05
-0.012843,0.089022,-7.4838e-05
-0.011557,0.086145,-7.3974e-05
-0.010369,0.083357,-7.1893e-05
-0.0092837,0.080666,-6.9305e-05
-0.0083052,0.078079,-6.6848e-05
-0.0074363,0.075602,-6.4698e-05
-0.0066791,0.073242,-6.2602e-05
-0.0060343,0.071002,-6.0215e-05
-0.0055018,0.068884,-5.7315e-05
-0.0050803,0.066891,-5.3539e-05
-0.004768,0.065024,-4.7953e-05
-0.0045615,0.063282,-3.9295e-05
-0.0044549,0.061665,-2.7343e-05
-0.0044402,0.060169,-1.4285e-05
-0.0045114,0.058794,-9.7894e-07
-0.0046644,0.057547,5.8442e-06
-0.0048943,0.056412,2.2698e-07
-0.0051956,0.055378,-1.2332e-05
-0.0055626,0.054446,-2.3273e-05
-0.005987,0.053606,-3.0019e-05
-0.0064582,0.052847,-3.2576e-05
-0.0069673,0.052155,-3.1102e-05
-0.0075061,0.051519,-2.6274e-05
-0.0080671,0.050929,-1.7955e-05
-0.0086423,0.050372,-7.4406e-06
-0.0092228,0.049835,3.8478e-06
-0.0097985,0.049302,1.5849e-05
-0.010358,0.048755,2.7294e-05
-0.010892,0.048172,3.8875e-05
-0.011388,0.047532,4.3009e-05
-0.011829,0.046794,4.6629e-05
-0.01219,0.045904,4.8574e-05
-0.012437,0.044791,5.1513e-05
-0.012488,0.043357,6.1829e-05
-0.012199,0.041429,0.00012785
-0.011866,0.038851,-1.2316e-05
-0.012308,0.039359,6.9578e-05
-0.01244,0.040315,0.00051747
-0.012636,0.041304,0.000753
-0.013236,0.042585,0.00071162
-0.013255,0.044189,0.0014172
-0.013695,0.04543,0.0015772
-0.014075,0.046682,0.0014957
-0.014539,0.048079,0.0014332
-0.014777,0.048865,0.00059069
-0.015049,0.049992,0.00072959
-0.015288,0.050837,0.00085622
-0.015533,0.051561,0.00092678
-0.015768,0.052256,0.0010432
-0.016097,0.052985,0.0012536
-0.016322,0.05401,0.0013704
-0.017104,0.056703,0.0025629
-0.016956,0.061344,0.0073738
-0.019439,0.073483,0.020262
-0.00018084,0.058082,0.035279
-1.5721e-05,0.052437,0.027682
-4.6131e-06,0.04906,0.022603
-1.4119e-06,0.046813,0.018756
-3.5379e-06,0.045074,0.015566
-7.4093e-07,0.043595,0.012751
1.3374e-05,0.042286,0.010307
2.4954e-05,0.041068,0.008002
1.4471e-05,0.039927,0.0059907
9.3438e-06,0.038797,0.00422
7.1878e-06,0.037597,0.0026111
5.9597e-06,0.036346,0.0012023
3.6054e-06,0.03507,5.3812e-05
-1.7121e-06,0.033809,-0.00078891
-4.506e-06,0.032522,-0.0012694
-2.33e-06,0.03125,-0.0015751
3.2363e-06,0.030084,-0.0015003
3.6686e-06,0.029278,-0.0011852
-3.0803e-06,0.028853,-0.00063568
0.00063929,0.02851,8.0889e-06
0.0009494,0.028151,4.2231e-06
0.0010501,0.02784,1.1907e-05
0.0010236,0.027511,4.9025e-06
0.00093671,0.027123,-1.5735e-05
0.00081922,0.026655,-5.6328e-05
0.00070207,0.026185,-0.00012985
0.00060284,0.025649,-9.2758e-05
0.00051288,0.024962,-4.184e-05
0.0004433,0.024203,-8.8043e-06
0.00038833,0.023378,5.9324e-06
0.00034672,0.022487,9.993e-06
0.00031526,0.021535,8.7704e-06
0.00028861,0.020529,6.2328e-06
0.00026012,0.01948,3.1851e-06
0.00022095,0.018396,-5.1639e-07
0.00016204,0.017287,-4.678e-06
7.5025e-05,0.016163,-8.3696e-06
-4.6765e-05,0.015033,-1.0192e-05
-0.00021092,0.013908,-7.4929e-06
-0.00042674,0.012801,-1.1395e-06
-0.00070505,0.01172,8.5513e-06
-0.0010523,0.010676,1.8697e-05
-0.0014738,0.0096784,2.8516e-05
-0.0019756,0.0087369,3.6191e-05
-0.0025628,0.007861,4.0444e-05
-0.0032386,0.007058,4.2154e-05
-0.0040057,0.0063342,4.3111e-05
-0.0048656,0.0056951,4.4067e-05
-0.0058191,0.0051451,4.5162e-05
-0.0068659,0.0046872,4.6225e-05
-0.0080042,0.0043231,4.6894e-05
-0.0092309,0.0040537,4.6774e-05
-0.010542,0.0038787,4.5708e-05
-0.011933,0.0037968,4.3825e-05
-0.013399,0.003806,4.1391e-05
-0.014933,0.0039033,3.8677e-05
-0.016529,0.004085,3.5904e-05
-0.01818,0.0043464,3.3377e-05
-0.019877,0.0046827,3.1148e-05
-0.021612,0.0050882,2.9586e-05
-0.023378,0.0055574,2.9493e-05
-0.025171,0.0060845,2.9776e-05
-0.026979,0.0066632,3.0095e-05
-0.028794,0.0072866,2.9518e-05
-0.030609,0.0079486,2.6659e-05
-0.032424,0.0086439,2.1674e-05
-0.034235,0.0093667,1.5809e-05
-0.036043,0.010111,1.1488e-05
-0.037841,0.010871,6.8496e-06
-0.03964,0.011648,2.8733e-06
-0.041465,0.012018,0.00089354
-0.041412,0.011986,0.0017524
-0.04134,0.011948,0.0025981
-0.04124,0.011899,0.0034365
-0.041115,0.011843,0.0042634
-0.040962,0.011776,0.0050798
-0.040781,0.011695,0.0058891
-0.040575,0.011605,0.0066831
-0.040345,0.011503,0.0074674
-0.040089,0.01139,0.0082308
-0.039807,0.011264,0.0089851
-0.039498,0.011127,0.0097206
-0.039163,0.010978,0.010434
-0.038802,0.010818,0.011128
-0.038417,0.010647,0.011805
-0.038008,0.010467,0.012465
-0.037576,0.010278,0.013104
-0.03712,0.010079,0.013719
-0.036641,0.0098716,0.01431
-0.036138,0.0096548,0.014874
-0.035613,0.0094296,0.015409
-0.035065,0.0091963,0.015916
-0.034497,0.0089562,0.016389
-0.033908,0.0087086,0.016832
-0.033297,0.008454,0.017242
-0.032667,0.008193,0.017619
-0.032017,0.007927,0.017958
-0.031348,0.0076559,0.018261
-0.03066,0.0073802,0.018529
-0.029955,0.0071008,0.018759
-0.029233,0.0068188,0.018948
-0.028495,0.0065338,0.0191
-0.027741,0.0062473,0.019211
-0.026974,0.0059606,0.019279
-0.026192,0.0056725,0.019307
-0.025398,0.0053853,0.019292
-0.024592,0.0050993,0.019233
-0.023774,0.0048149,0.019131
-0.022946,0.0045325,0.018984
-0.022108,0.0042535,0.018795
-0.021261,0.0039778,0.01856
-0.020407,0.0037077,0.018279
-0.019544,0.0034421,0.017953
-0.018675,0.0031818,0.017582
-0.017801,0.0029291,0.017164
-0.016922,0.0026838,0.016699
-0.016038,0.0024459,0.016189
-0.015152,0.0022172,0.015631
-0.014262,0.0019978,0.015028
-0.013372,0.0017894,0.014376
-0.012481,0.0015917,0.013679
-0.01159,0.0014058,0.012934
-0.0107,0.0012322,0.012144
-0.009812,0.0010724,0.011307
-0.0089267,0.00092598,0.010424
-0.0080458,0.00079621,0.0094949
-0.0071691,0.00067974,0.008521
-0.0062981,0.00058062,0.0075027
-0.0054335,0.00049865,0.0064397
-0.0045768,0.00043464,0.0053322
-0.0037277,0.00038889,0.0041829
-0.0028877,0.00036196,0.0029904
-0.0020571,0.00035492,0.0017566
-0.0012386,0.0003694,0.00048037
-0.0004302,0.00040347,-0.00083465
0.00036465,0.00046146,-0.00219
0.0011456,0.00054111,-0.0035838
0.0019133,0.00064436,-0.0050149
0.0026641,0.00077299,-0.0064837
0.0034005,0.00092371,-0.0079859
0.0041198,0.0011008,-0.0095224
0.0048219,0.0013027,-0.011091
0.005507,0.0015304,-0.012692
0.0061719,0.0017851,-0.014323
0.0068193,0.0020641,-0.015981
0.007446,0.0023732,-0.017666
0.0080522,0.0027078,-0.019378
0.0086387,0.0030693,-0.021113
0.0092032,0.0034592,-0.022871
0.0097477,0.0038761,-0.024651
0.010268,0.0043242,-0.026451
0.010765,0.0047998,-0.02827
0.01124,0.0053049,-0.030106
0.01169,0.0058416,-0.031958
0.012113,0.0064092,-0.033824
0.012512,0.0070057,-0.035703
0.012884,0.0076341,-0.037593
0.013231,0.0082924,-0.039491
0.013551,0.0089835,-0.041397
0.013842,0.009707,-0.043308
0.014106,0.010461,-0.045224
0.014343,0.011246,-0.04714
0.01455,0.012065,-0.049056
0.014729,0.012914,-0.050971
0.014879,0.013796,-0.052881
0.015001,0.014709,-0.054786
0.015093,0.015654,-0.056682
0.015155,0.01663,-0.058568
0.015189,0.017637,-0.060443
0.015193,0.018676,-0.062303
0.015167,0.019746,-0.064147
0.015112,0.020846,-0.065973
0.015027,0.021977,-0.067779
0.014913,0.023137,-0.069563
0.014768,0.024327,-0.071325
0.014596,0.025546,-0.07306
0.014394,0.026794,-0.074768
0.014163,0.028072,-0.076445
0.013904,0.029376,-0.078093
0.013616,0.030708,-0.079705
0.0133,0.032067,-0.081282
0.012956,0.033451,-0.082824
0.012585,0.034862,-0.084324
0.012186,0.036295,-0.085786
0.011762,0.037752,-0.087206
0.011311,0.039233,-0.088582
0.010835,0.040735,-0.089913
0.010333,0.042258,-0.091198
0.0098083,0.043801,-0.092435
0.0092586,0.045364,-0.093622
0.008685,0.046946,-0.094758
0.0080885,0.048546,-0.095842
0.007469,0.050165,-0.096871
0.0068285,0.051799,-0.097844
0.0061653,0.053451,-0.098759
0.0054815,0.055118,-0.099616
0.004778,0.056798,-0.10041
0.0040549,0.058492,-0.10115
0.0033132,0.060198,-0.10182
0.0025528,0.061915,-0.10243
0.0017769,0.063641,-0.10297
0.00098295,0.065378,-0.10344
0.00017431,0.067122,-0.10385
-0.00064854,0.068872,-0.10419
-0.001486,0.070629,-0.10446
-0.0023357,0.072388,-0.10467
-0.0031967,0.07415,-0.1048
-0.0040689,0.075915,-0.10486
-0.0049521,0.077681,-0.10485
-0.0058441,0.079445,-0.10477
-0.0067437,0.081207,-0.10462
-0.0076513,0.082967,-0.10439
-0.0085641,0.084722,-0.10409
-0.0094839,0.086472,-0.10371
-0.010408,0.088216,-0.10327
-0.011334,0.089951,-0.10274
-0.012262,0.091677,-0.10215
-0.013192,0.093393,-0.10148
-0.014123,0.095097,-0.10073
-0.015052,0.096788,-0.099917
-0.015981,0.098465,-0.099025
-0.016907,0.10013,-0.098062
-0.017827,0.10177,-0.097027
-0.018745,0.1034,-0.095918
-0.019656,0.105,-0.094739
-0.020559,0.10659,-0.093489
-0.021456,0.10816,-0.092166
-0.022343,0.1097,-0.090776
-0.023222,0.11122,-0.089317
-0.024091,0.11271,-0.087788
-0.024947,0.11418,-0.086195
-0.025792,0.11562,-0.084534
-0.026623,0.11703,-0.08281
-0.02744,0.11841,-0.081019
-0.028242,0.11977,-0.079168
-0.029027,0.12109,-0.077254
-0.029795,0.12238,-0.075279
-0.030546,0.12363,-0.073244
-0.031276,0.12485,-0.071152
-0.031988,0.12604,-0.069003
-0.032678,0.12719,-0.0668
-0.033345,0.1283,-0.064544
-0.03399,0.12938,-0.062238
-0.034613,0.13041,-0.059881
-0.035212,0.1314,-0.057479
-0.035786,0.13236,-0.055034
-0.036336,0.13327,-0.05254
-0.03686,0.13413,-0.050007
-0.037361,0.13496,-0.047436
-0.037835,0.13574,-0.044827
-0.038281,0.13648,-0.042177
-0.038703,0.13717,-0.039494
-0.039098,0.13782,-0.036785
-0.039465,0.13842,-0.034042
-0.039806,0.13897,-0.031278
-0.040122,0.13948,-0.028498
-0.040411,0.13994,-0.025708
-0.040673,0.14035,-0.022905
-0.040903,0.14071,-0.020093
-0.041099,0.14102,-0.017259
-0.041264,0.14129,-0.014402
-0.041398,0.14152,-0.011538
-0.041499,0.14169,-0.0086817
-0.041572,0.14182,-0.0058219
-0.041619,0.14192,-0.0029399
-0.041623,0.1419,0.003035
-0.041597,0.14179,0.0058814
-0.041563,0.14167,0.0087308
-0.041383,0.14148,0.011537
-0.041235,0.14128,0.014367
-0.041047,0.14103,0.017302
-0.040873,0.14071,0.020189
-0.040646,0.14035,0.023042
-0.040388,0.13993,0.025875
-0.0401,0.13946,0.028674
-0.03978,0.13895,0.031464
-0.039435,0.13839,0.034231
-0.039066,0.13779,0.036958
-0.038668,0.13714,0.03966
-0.038245,0.13645,0.042328
-0.037794,0.13571,0.044963
-0.037316,0.13493,0.047574
-0.036816,0.1341,0.050142
-0.036287,0.13323,0.052676
-0.035737,0.13231,0.055168
-0.035162,0.13136,0.057607
-0.034561,0.13036,0.060014
-0.033938,0.12933,0.06236
-0.033289,0.12826,0.064677
-0.032625,0.12715,0.066921
-0.031932,0.126,0.069132
-0.031224,0.12482,0.071268
-0.030488,0.1236,0.073365
-0.029739,0.12234,0.075405
-0.028971,0.12106,0.077374
-0.028186,0.11973,0.079291
-0.027385,0.11838,0.081136
-0.026566,0.117,0.082926
-0.025735,0.11559,0.084653
-0.024891,0.11415,0.086307
-0.024032,0.11268,0.0879
-0.023162,0.11119,0.089431
-0.022284,0.10967,0.090882
-0.021391,0.10813,0.092279
-0.0205,0.10656,0.093592
-0.019595,0.10498,0.094832
-0.018681,0.10337,0.096018
-0.017768,0.10175,0.097114
-0.016843,0.1001,0.098154
-0.015921,0.098439,0.099112
-0.014993,0.096764,0.099995
-0.014061,0.095073,0.10081
-0.013131,0.093369,0.10156
-0.012199,0.091654,0.10222
-0.011271,0.089925,0.10282
-0.010347,0.088192,0.10334
-0.009422,0.086448,0.10379
-0.0085057,0.084699,0.10416
-0.0075924,0.082946,0.10446
-0.0066843,0.081187,0.10468
-0.0057808,0.079421,0.10484
-0.0048933,0.077657,0.10492
-0.0040111,0.075894,0.10492
-0.0031367,0.074128,0.10486
-0.0022763,0.072368,0.10473
-0.0014231,0.070607,0.10452
-0.00058657,0.068853,0.10425
0.0002393,0.067099,0.10391
0.0010423,0.065359,0.1035
0.0018364,0.063622,0.10302
0.0026101,0.061898,0.10247
0.0033693,0.060182,0.10186
0.0041116,0.058475,0.10119
0.0048315,0.056785,0.10045
0.0055384,0.055104,0.09965
0.006222,0.053438,0.098791
0.0068856,0.051784,0.097876
0.0075218,0.05015,0.096899
0.0081387,0.048535,0.095864
0.008733,0.046936,0.094777
0.0093042,0.045358,0.093636
0.0098554,0.043792,0.092449
0.010378,0.042249,0.091208
0.010877,0.040727,0.08992
0.011353,0.039227,0.088585
0.011804,0.037747,0.087207
0.012229,0.036286,0.085787
0.012622,0.034855,0.084321
0.012994,0.033448,0.082815
0.013338,0.032063,0.081273
0.013653,0.030702,0.079694
0.013936,0.029374,0.078077
0.014197,0.02807,0.076428
0.014423,0.026797,0.074749
0.014627,0.025549,0.073038
0.014797,0.024328,0.071304
0.014938,0.023142,0.069539
0.015052,0.021979,0.067754
0.015131,0.020852,0.065946
0.015185,0.019757,0.064117
0.015212,0.018686,0.062272
0.015206,0.017649,0.060411
0.015172,0.016641,0.058537
0.015107,0.015666,0.056649
0.015013,0.014722,0.054752
0.014891,0.013808,0.052847
0.014738,0.012928,0.050938
0.014558,0.012082,0.049022
0.014352,0.011261,0.047104
0.014113,0.010473,0.045189
0.013847,0.0097227,0.043272
0.013555,0.0089998,0.041361
0.013234,0.0083114,0.039455
0.01289,0.0076498,0.037555
0.012516,0.0070192,0.035665
0.012115,0.0064222,0.033786
0.011689,0.0058566,0.031919
0.011239,0.0053214,0.030067
0.010765,0.0048164,0.028229
0.010266,0.0043389,0.02641
0.0097446,0.0038936,0.024608
0.0092001,0.0034752,0.022829
0.0086341,0.0030868,0.021069
0.008046,0.0027232,0.019335
0.0074362,0.0023906,0.017623
0.0068064,0.0020849,0.01594
0.0061574,0.0018082,0.014283
0.0054895,0.0015541,0.012655
0.0048025,0.0013293,0.011057
0.0040986,0.0011303,0.0094918
0.0033775,0.00095564,0.0079567
0.0026397,0.00080232,0.0064557
0.0018847,0.00067937,0.004994
0.0011156,0.00058012,0.0035676
0.00033413,0.00050029,0.0021764
-0.00046189,0.00044594,0.00082439
-0.001269,0.00040987,-0.00048934
-0.0020896,0.00039709,-0.0017624
-0.0029202,0.00040108,-0.0029964
-0.0037615,0.00042832,-0.004184
-0.0046123,0.0004794,-0.0053277
-0.0054698,0.00054359,-0.0064327
-0.0063341,0.0006257,-0.0074935
-0.0072065,0.00072682,-0.0085091
-0.0080818,0.00083858,-0.0094846
-0.0089643,0.00097147,-0.010409
-0.0098495,0.0011153,-0.011291
-0.010737,0.001276,-0.012126
-0.011628,0.0014507,-0.012913
-0.012519,0.0016349,-0.013658
-0.01341,0.0018321,-0.014353
-0.014303,0.0020436,-0.014999
-0.015191,0.0022612,-0.015603
-0.016079,0.0024923,-0.016155
-0.016962,0.0027277,-0.016667
-0.017842,0.0029734,-0.017127
-0.018716,0.0032269,-0.017541
-0.019586,0.0034863,-0.017908
-0.020447,0.00375,-0.018234
-0.021302,0.0040224,-0.018505
-0.022148,0.0042969,-0.018738
-0.022984,0.0045755,-0.018924
-0.023811,0.0048564,-0.019067
-0.024626,0.0051381,-0.01917
-0.025431,0.0054235,-0.019222
-0.026223,0.0057094,-0.019236
-0.027001,0.0059941,-0.019207
-0.027767,0.0062835,-0.019127
-0.028518,0.0065679,-0.019018
-0.029254,0.0068511,-0.018866
-0.029973,0.0071304,-0.018676
-0.030679,0.007411,-0.018436
-0.031364,0.0076845,-0.01817
-0.032035,0.0079566,-0.017856
-0.032684,0.0082203,-0.01752
-0.033315,0.0084795,-0.017142
-0.033926,0.0087332,-0.016728
-0.034513,0.0089778,-0.016292
-0.035082,0.0092174,-0.01581
-0.035627,0.0094483,-0.015307
-0.036151,0.0096727,-0.014769
-0.036652,0.009887,-0.014212
-0.037131,0.010094,-0.013622
-0.037585,0.01029,-0.013015
-0.038017,0.01048,-0.012374
-0.038424,0.010658,-0.011719
-0.038807,0.010827,-0.011041
-0.039168,0.010988,-0.010337
-0.039504,0.011138,-0.0096237
-0.039815,0.011278,-0.0088868
-0.0401,0.011405,-0.0081388
-0.040358,0.01152,-0.0073734
-0.040588,0.011623,-0.0065989
-0.040791,0.011712,-0.0058153
-0.040968,0.011788,-0.0050242
-0.041118,0.011853,-0.0042249
-0.041242,0.011905,-0.003416
-0.041339,0.011948,-0.0025963
-0.041411,0.011984,-0.001762
-0.041463,0.012016,-0.00090636
-0.03965,0.01165,-1.5026e-06
-0.037864,0.010875,-1.6043e-06
-0.036074,0.010117,-1.2632e-06
-0.034271,0.0093738,-2.6379e-06
-0.032458,0.0086505,-5.0235e-06
-0.030634,0.0079538,-1.1091e-05
-0.028814,0.0072908,-1.5418e-05
-0.026989,0.0066659,-1.6198e-05
-0.025169,0.0060847,-1.5432e-05
-0.023366,0.0055554,-1.5134e-05
-0.021597,0.0050858,-1.176e-05
-0.019858,0.00468,-1.0302e-05
-0.018158,0.0043435,-9.7908e-06
-0.016507,0.0040822,-1.0506e-05
-0.014913,0.0039011,-1.0965e-05
-0.013381,0.0038043,-1.1096e-05
-0.011917,0.0037956,-1.042e-05
-0.010529,0.0038782,-8.8816e-06
-0.0092202,0.0040542,-7.0055e-06
-0.0079962,0.0043247,-5.5631e-06
-0.0068603,0.0046897,-4.9645e-06
-0.0058152,0.0051484,-5.1364e-06
-0.0048629,0.005699,-5.6644e-06
-0.0040041,0.0063385,-6.1096e-06
-0.003238,0.0070628,-6.1649e-06
-0.0025631,0.0078658,-5.4129e-06
-0.0019768,0.0087405,-3.3133e-06
-0.0014759,0.0096791,4.5935e-07
-0.0010554,0.010674,5.1378e-06
-0.00070893,0.011717,8.8881e-06
-0.00042988,0.012798,1.028e-05
-0.00021097,0.013906,9.216e-06
-4.5319e-05,0.01503,6.3754e-06
7.4265e-05,0.016162,2.9258e-06
0.00015799,0.017291,9.0423e-07
0.00021649,0.018404,4.365e-06
0.00025577,0.019492,1.4756e-05
0.00028442,0.020543,2.8722e-05
0.00031108,0.021548,4.1763e-05
0.00034381,0.022498,5.0389e-05
0.00038642,0.023385,5.1042e-05
0.00044206,0.024207,3.7713e-05
0.00051169,0.024964,3.6966e-06
0.00060385,0.025646,-5.2096e-05
0.00070425,0.026179,-9.7345e-05
0.00081872,0.026648,-3.0666e-05
0.00093913,0.027116,-2.1058e-07
0.0010256,0.027507,1.0911e-05
0.0010512,0.027838,1.2472e-05
0.00094836,0.02815,5.0062e-06
0.00063592,0.02851,1.0105e-05
-2.1342e-06,0.028867,0.00067869
-2.3367e-06,0.029305,0.001237
-9.1386e-07,0.029996,0.0016524
-3.3814e-07,0.030989,0.0017638
8.2823e-08,0.032219,0.0015941
4.0003e-06,0.033431,0.0010885
5.4921e-06,0.034692,0.00029139
-9.1735e-06,0.036074,-0.0009726
-1.4962e-05,0.037516,-0.0026032
-7.7822e-06,0.038867,-0.0043174
9.8647e-06,0.040066,-0.0062428
-5.1803e-06,0.041374,-0.0084425
-1.4777e-05,0.04271,-0.01089
-2.3691e-05,0.044056,-0.013419
-1.6607e-05,0.045509,-0.016398
2.0175e-06,0.047277,-0.019562
3.0084e-05,0.049478,-0.023408
3.4327e-05,0.053049,-0.028573
6.5717e-05,0.059313,-0.037143
-0.018907,0.073986,-0.020637
-0.017172,0.060913,-0.0061518
-0.016901,0.056387,-0.003274
-0.016402,0.054377,-0.0018115
-0.016083,0.05315,-0.0012318
-0.015869,0.052224,-0.0010134
-0.015552,0.051542,-0.0011813
-0.015307,0.050874,-0.0009844
-0.015084,0.049977,-0.00095048
-0.014909,0.048926,-0.0010425
-0.014544,0.047903,-0.001452
-0.014182,0.046764,-0.0013969
-0.013929,0.045315,-0.0014127
-0.013427,0.044038,-0.0017085
-0.013043,0.04272,-0.0013894
-0.012837,0.041286,-0.0011665
-0.012281,0.040274,-0.0013085
-0.012128,0.039496,-0.00095413
-0.011968,0.038831,-0.00050015
-0.012197,0.041465,8.2526e-05
